f_GHz,S11_dB,S21_dB,S12_dB,S22_dB
1.655,-10.716236106163585,-0.5374711193679577,-0.5374783068796014,-10.717300503564719
1.6560000000000001,-10.707361677051688,-0.5383705631166336,-0.5383777402459826,-10.708424399448635
1.657,-10.698497983422687,-0.5392707814822437,-0.5392779481658013,-10.699559033689841
1.658,-10.689645020287637,-0.5401717726961583,-0.5401789288714116,-10.690704401287569
1.659,-10.680802782667627,-0.5410735349847,-0.5410806805901132,-10.681860497251169
1.6600000000000001,-10.671971265593763,-0.5419760665691425,-0.5419832015441766,-10.673027316600102
1.661,-10.66315046410713,-0.5428793656657415,-0.5428864899508467,-10.664204854363895
1.662,-10.654340373258764,-0.5437834304857363,-0.5437905440223598,-10.655393105582123
1.663,-10.64554098810963,-0.5446882592353621,-0.5446953619659592,-10.646592065304379
1.6640000000000001,-10.636752303730589,-0.5455938501158718,-0.5456009419839037,-10.637801728590244
1.665,-10.627974315202366,-0.5465002013235425,-0.5465072822734834,-10.629022090509263
1.666,-10.619207017615537,-0.5474073110496884,-0.5474143810270299,-10.620253146140913
1.667,-10.610450406070465,-0.5483151774806795,-0.5483222364319328,-10.61149489057457
1.6680000000000001,-10.601704475677312,-0.5492237987979471,-0.5492308466706499,-10.60274731890949
1.669,-10.592969221555977,-0.5501331731780001,-0.5501402099207262,-10.594010426254773
1.67,-10.584244638836083,-0.5510432987924442,-0.551050324354795,-10.585284207729327
1.671,-10.575530722656927,-0.5519541738079843,-0.5519611881406122,-10.576568658461854
1.6720000000000002,-10.566827468167482,-0.5528657963864458,-0.5528727994410411,-10.567863773590796
1.673,-10.558134870526326,-0.5537781646847854,-0.5537851564140853,-10.559169548264329
1.674,-10.549452924901637,-0.5546912768551013,-0.5546982572129079,-10.550485977640317
1.675,-10.540781626471151,-0.5556051310446576,-0.55561209998582,-10.541813056886273
1.6760000000000002,-10.532120970422127,-0.5565197253958775,-0.5565266828763161,-10.533150781179346
1.677,-10.52347095195133,-0.5574350580463768,-0.5574420040230778,-10.524499145706283
1.678,-10.51483156626497,-0.5583511271289711,-0.5583580615599908,-10.515858145663387
1.679,-10.50620280857869,-0.5592679307716777,-0.5592748536161523,-10.507227776256478
1.6800000000000002,-10.49758467411753,-0.5601854670977481,-0.560192378315894,-10.498608032700895
1.681,-10.48897715811589,-0.5611037342256655,-0.5611106337787872,-10.489998910221427
1.682,-10.48038025581749,-0.5620227302691672,-0.5620296181196576,-10.481400404052293
1.683,-10.471793962475331,-0.5629424533372552,-0.5629493294486033,-10.4728125094371
1.6840000000000002,-10.463218273351693,-0.5638629015342107,-0.5638697658710049,-10.464235221628819
1.685,-10.454653183718053,-0.5647840729596038,-0.564790925487537,-10.455668535889753
1.686,-10.446098688855088,-0.5657059657083123,-0.5657128063941861,-10.447112447491481
1.687,-10.437554784052612,-0.566628577870535,-0.566635406682262,-10.438566951714845
1.6880000000000002,-10.429021464609553,-0.5675519075317986,-0.5675587244384129,-10.430032043849902
1.689,-10.420498725833925,-0.5684759527729781,-0.5684827577446329,-10.421507719195894
1.69,-10.411986563042765,-0.569400711670307,-0.5694075046782827,-10.412993973061209
1.691,-10.40348497156212,-0.5703261822953969,-0.5703329633121036,-10.404490800763341
1.6920000000000002,-10.394993946727002,-0.5712523627152382,-0.5712591317142242,-10.395998197628861
1.693,-10.386513483881355,-0.5721792509922292,-0.572186007948181,-10.387516158993375
1.694,-10.378043578377996,-0.573106845184179,-0.5731135900729261,-10.37904468020149
1.695,-10.369584225578606,-0.5740351433443233,-0.5740418761428455,-10.37058375660676
1.6960000000000002,-10.36113542085367,-0.5749641435213416,-0.5749708642077707,-10.362133383571683
1.697,-10.352697159582455,-0.5758938437593712,-0.5759005523129959,-10.35369355646763
1.698,-10.344269437152958,-0.576824242098013,-0.5768309384992858,-10.345264270674813
1.699,-10.335852248961867,-0.5777553365723533,-0.5777620208028876,-10.336845521582257
1.7000000000000002,-10.327445590414534,-0.5786871252129764,-0.5786937972555636,-10.328437304587759
1.701,-10.319049456924924,-0.5796196060459761,-0.5796262658845742,-10.320039615097834
1.702,-10.310663843915574,-0.580552777092966,-0.5805594247127217,-10.311652448527703
1.703,-10.30228874681756,-0.5814866363711075,-0.5814932717583411,-10.303275800301215
1.704,-10.293924161070455,-0.5824211818931057,-0.5824278050353293,-10.294909665850847
1.705,-10.285570082122275,-0.5833564116672335,-0.5833630225531518,-10.286554040617633
1.706,-10.277226505429466,-0.5842923236973427,-0.5842989223168588,-10.278208920051139
1.7069999999999999,-10.268893426456835,-0.5852289159828854,-0.585235502327096,-10.26987429960942
1.708,-10.260570840677518,-0.5861661865189126,-0.5861727605801247,-10.261550174758973
1.709,-10.252258743572941,-0.5871041332960981,-0.5871106950678275,-10.253236540974699
1.71,-10.243957130632783,-0.5880427543007567,-0.5880493037777297,-10.24493339373987
1.7109999999999999,-10.235665997354921,-0.588982047514846,-0.5889885846930089,-10.23664072854607
1.712,-10.227385339245384,-0.5899220109159892,-0.5899285357925101,-10.228358540893158
1.713,-10.219115151818333,-0.5908626424774907,-0.5908691550507631,-10.22008682628925
1.714,-10.210855430595995,-0.59180394016834,-0.5918104404379877,-10.211825580250629
1.7149999999999999,-10.20260617110864,-0.5927459019532383,-0.5927523899201161,-10.203574798301746
1.716,-10.194367368894511,-0.5936885257925981,-0.593695001458805,-10.195334475975153
1.717,-10.186139019499809,-0.5946318096425742,-0.5946382730114509,-10.187104608811469
1.718,-10.177921118478627,-0.5955757514550631,-0.5955822025311928,-10.178885192359333
1.7189999999999999,-10.169713661392919,-0.5965203491777256,-0.596526787966948,-10.170676222175352
1.72,-10.16151664381244,-0.5974656007539982,-0.5974720272634073,-10.162477693824082
1.721,-10.153330061314726,-0.5984115041231054,-0.5984179183610517,-10.154289602877945
1.722,-10.14515390948503,-0.5993580572200795,-0.5993644591961779,-10.14611194491723
1.7229999999999999,-10.136988183916273,-0.6003052579757663,-0.6003116477009018,-10.137944715530008
1.724,-10.12883288020902,-0.6012531043168483,-0.6012594818031737,-10.129787910312105
1.725,-10.120687993971409,-0.6022015941658514,-0.6022079594268,-10.121641524867062
1.726,-10.112553520819134,-0.6031507254411664,-0.6031570784914454,-10.113505554806082
1.7269999999999999,-10.104429456375366,-0.604100496057054,-0.6041068369126615,-10.105379995747981
1.728,-10.096315796270725,-0.6050509039236674,-0.6050572326018864,-10.097264843319136
1.729,-10.088212536143244,-0.6060019469470627,-0.6060082634664676,-10.089160093153474
1.73,-10.0801196716383,-0.6069536230292136,-0.6069599274096745,-10.081065740892374
1.7309999999999999,-10.072037198408584,-0.6079059300680258,-0.6079122223307171,-10.07298178218467
1.732,-10.063965112114035,-0.6088588659573533,-0.6088651461247495,-10.064908212686557
1.733,-10.055903408421813,-0.6098124285870093,-0.6098186966828933,-10.056845028061588
1.734,-10.047852083006248,-0.6107666158427809,-0.610772871892249,-10.048792223980596
1.7349999999999999,-10.039811131548774,-0.6117214256064454,-0.6117276696359115,-10.040749796121663
1.736,-10.031780549737906,-0.6126768557557858,-0.6126830877929819,-10.032717740170057
1.737,-10.023760333269172,-0.6136329041645987,-0.6136391242385838,-10.024696051818205
1.738,-10.015750477845076,-0.614589568702719,-0.6145957768438752,-10.016684726765632
1.7389999999999999,-10.00775097917505,-0.6155468472360247,-0.615553043476071,-10.008683760718903
1.74,-9.999761832975393,-0.6165047376264554,-0.6165109219984455,-10.000693149391592
1.741,-9.991783034969234,-0.6174632377320277,-0.6174694102703561,-9.992712888504238
1.742,-9.983814580886483,-0.6184223454068452,-0.6184285061472498,-9.984742973784272
1.7429999999999999,-9.975856466463776,-0.6193820585011224,-0.6193882074806831,-9.976783400965981
1.744,-9.967908687444421,-0.6203423748611868,-0.6203485121183462,-9.968834165790467
1.745,-9.959971239578362,-0.6213032923294993,-0.6213094179040528,-9.960895264005584
1.746,-9.95204411862212,-0.6222648087446783,-0.6222709226777711,-9.952966691365896
1.7469999999999999,-9.944127320338744,-0.6232269219414884,-0.623233024275642,-9.945048443632626
1.748,-9.936220840497764,-0.6241896297508869,-0.6241957205299802,-9.9371405165736
1.749,-9.928324674875132,-0.6251529300000156,-0.6251590092693045,-9.929242905963203
1.75,-9.920438819253182,-0.6261168205122215,-0.6261228883183354,-9.92135560758234
1.751,-9.912563269420575,-0.6270812991070749,-0.6270873554980217,-9.91347861721836
1.752,-9.904698021172246,-0.6280463636003792,-0.6280524086255475,-9.905611930665007
1.7530000000000001,-9.896843070309354,-0.6290120118041885,-0.6290180455143579,-9.897755543722411
1.754,-9.888998412639232,-0.629978241526823,-0.6299842639741589,-9.889909452196981
1.755,-9.881164043975335,-0.6309450505728821,-0.6309510618109444,-9.882073651901395
1.756,-9.873339960137185,-0.6319124367432537,-0.6319184368270009,-9.874248138654519
1.7570000000000001,-9.865526156950333,-0.6328803978351382,-0.6328863868209332,-9.866432908281377
1.758,-9.85772263024628,-0.6338489316420592,-0.6338549095876664,-9.858627956613091
1.759,-9.849929375862455,-0.6348180359538779,-0.6348240029184717,-9.85083327948683
1.76,-9.842146389642144,-0.6357877085568052,-0.6357936646009701,-9.84304887274575
1.7610000000000001,-9.83437366743444,-0.6367579472334207,-0.6367638924191631,-9.83527473223896
1.762,-9.826611205094197,-0.6377287497626858,-0.6377346841534282,-9.82751085382145
1.763,-9.818858998481975,-0.6387001139199564,-0.638706037580547,-9.819757233354052
1.764,-9.81111704346397,-0.6396720374770029,-0.6396779504737156,-9.812013866703378
1.7650000000000001,-9.803385335912003,-0.6406445182020151,-0.640650420602557,-9.80428074974178
1.766,-9.795663871703418,-0.6416175538596305,-0.6416234457331431,-9.796557878347281
1.767,-9.787952646721061,-0.6425911422109376,-0.6425970236280009,-9.78884524840353
1.768,-9.78025165685321,-0.6435652810134963,-0.6435711520461305,-9.78114285579975
1.7690000000000001,-9.772560897993534,-0.6445399680213515,-0.6445458287430222,-9.773450696430686
1.77,-9.764880366041037,-0.6455152009850441,-0.6455210514706708,-9.76576876619654
1.771,-9.75721005689998,-0.6464909776516304,-0.6464968179775834,-9.758097061002934
1.772,-9.749549966479872,-0.6474672957647014,-0.6474731260088075,-9.75043557676084
1.7730000000000001,-9.741900090695372,-0.6484441530643853,-0.6484499733059306,-9.742784309386535
1.774,-9.73426042546627,-0.6494215472873738,-0.6494273576071061,-9.735143254801557
1.775,-9.7266309667174,-0.6503994761669252,-0.6504052766470652,-9.727512408932617
1.776,-9.71901171037861,-0.6513779374328926,-0.6513837281571289,-9.719891767711587
1.7770000000000001,-9.7114026523847,-0.652356928811729,-0.6523627098652249,-9.712281327075411
1.778,-9.703803788675362,-0.6533364480265098,-0.6533422194959051,-9.704681082966077
1.779,-9.696215115195137,-0.6543164927969354,-0.654322254770352,-9.697091031330542
1.78,-9.688636627893345,-0.6552970608393611,-0.6553028134064076,-9.689511168120678
1.7810000000000001,-9.681068322724034,-0.6562781498668029,-0.6562838931185722,-9.681941489293234
1.782,-9.673510195645937,-0.65725975758895,-0.6572654916180343,-9.67438199080977
1.783,-9.6659622426224,-0.6582418817121898,-0.6582476066126702,-9.666832668636602
1.784,-9.65842445962134,-0.659224519939613,-0.6592302358070729,-9.65929351874474
1.7850000000000001,-9.650896842615179,-0.6602076699710349,-0.660213376902558,-9.651764537109838
1.786,-9.643379387580794,-0.6611913295030083,-0.6611970275971839,-9.644245719712156
1.787,-9.635872090499454,-0.6621754962288351,-0.6621811855857641,-9.636737062536469
1.788,-9.628374947356782,-0.66316016783859,-0.6631658485598807,-9.629238561572034
1.7890000000000001,-9.620887954142672,-0.6641453420191183,-0.6641510142079035,-9.621750212812541
1.79,-9.613411106851268,-0.6651310164540746,-0.6651366802149995,-9.614272012256034
1.791,-9.605944401480862,-0.6661171888239212,-0.6661228442631552,-9.606803955904871
1.792,-9.598487834033877,-0.6671038568059439,-0.667109504031186,-9.599346039765658
1.7930000000000001,-9.591041400516795,-0.6680910180742721,-0.6680966571947478,-9.591898259849206
1.794,-9.583605096940106,-0.6690786702998958,-0.6690843014263617,-9.584460612170464
1.795,-9.576178919318236,-0.6700668111506711,-0.6700724343954234,-9.577033092748463
1.796,-9.568762863669509,-0.6710554382913448,-0.6710610537682187,-9.569615697606256
1.7970000000000002,-9.561356926016085,-0.6720445493835638,-0.6720501572079357,-9.562208422770874
1.798,-9.553961102383894,-0.6730341420858927,-0.6730397423746864,-9.554811264273262
1.799,-9.54657538880259,-0.6740242140538271,-0.6740298069255167,-9.547424218148215
1.8,-9.539199781305488,-0.6750147629398123,-0.6750203485144223,-9.54004728043433
1.8010000000000002,-9.531834275929508,-0.6760057863932513,-0.6760113647923613,-9.532680447173947
1.802,-9.524478868715123,-0.676997282060523,-0.6770028534072801,-9.525323714413092
1.803,-9.517133555706287,-0.6779892475850091,-0.6779948120041117,-9.517977078201413
1.804,-9.509798332950396,-0.6789816806070847,-0.6789872382248014,-9.51064053459213
1.8050000000000002,-9.502473196498219,-0.6799745787641551,-0.6799801297083283,-9.503314079641985
1.806,-9.495158142403838,-0.6809679396906609,-0.6809734840906991,-9.49599770941116
1.807,-9.487853166724612,-0.681961761018097,-0.6819672990049832,-9.488691419963244
1.808,-9.480558265521084,-0.6829560403750208,-0.6829615720813237,-9.481395207365166
1.8090000000000002,-9.47327343485695,-0.6839507753870789,-0.6839563009469395,-9.47410906768713
1.81,-9.465998670799,-0.684945963677009,-0.6849514832261616,-9.46683299700257
1.811,-9.458733969417041,-0.6859416028646669,-0.6859471165404275,-9.459566991388082
1.812,-9.451479326783856,-0.6869376905670316,-0.6869431985083123,-9.452311046923377
1.8130000000000002,-9.444234738975148,-0.6879342243982317,-0.6879397267455325,-9.445065159691206
1.814,-9.437000202069468,-0.6889312019695436,-0.6889366988649714,-9.437829325777315
1.815,-9.429775712148166,-0.6899286208894269,-0.6899341124766798,-9.430603541270395
1.816,-9.422561265295329,-0.6909264787635261,-0.6909319651879109,-9.423387802261994
1.8170000000000002,-9.415356857597732,-0.6919247731946869,-0.691930254603116,-9.416182104846483
1.818,-9.408162485144766,-0.6929235017829761,-0.6929289783239725,-9.408986445121005
1.819,-9.400978144028384,-0.6939226621256946,-0.6939281339493921,-9.401800819185386
1.82,-9.393803830343048,-0.6949222518173912,-0.6949277190755412,-9.3946252231421
1.8210000000000002,-9.386639540185671,-0.6959222684498794,-0.6959277312958488,-9.387459653096201
1.822,-9.379485269655547,-0.6969227096122501,-0.6969281682010325,-9.380304105155279
1.823,-9.372341014854307,-0.6979235728908908,-0.6979290273791039,-9.373158575429377
1.824,-9.365206771885841,-0.6989248558694993,-0.6989303064153868,-9.366023060030948
1.8250000000000002,-9.358082536856271,-0.6999265561290982,-0.6999320028925318,-9.358897555074797
1.826,-9.350968305873861,-0.7009286712480463,-0.7009341143905359,-9.351782056678017
1.827,-9.343864075048966,-0.7019311988020581,-0.7019366384867525,-9.344676560959932
1.828,-9.336769840493988,-0.7029341363642252,-0.7029395727559086,-9.337581064042036
1.8290000000000002,-9.3296855983233,-0.7039374815050209,-0.703942914770119,-9.33049556204794
1.83,-9.322611344653197,-0.7049412317923154,-0.7049466620989048,-9.323420051103309
1.831,-9.315547075601835,-0.7059453847913966,-0.7059508123092,-9.316354527335795
1.832,-9.30849278728917,-0.7069499380649915,-0.70695536296538,-9.309298986874996
1.833,-9.301448475836896,-0.7079548891732629,-0.7079603116292642,-9.302253425852387
1.834,-9.294414137368397,-0.7089602356738388,-0.7089656558601425,-9.295217840401248
1.835,-9.28738976800868,-0.7099659751218258,-0.709971393214774,-9.288192226656637
1.8359999999999999,-9.280375363884314,-0.7109721050698223,-0.7109775212474239,-9.281176580755298
1.837,-9.273370921123377,-0.7119786230679312,-0.7119840375098618,-9.274170898835619
1.838,-9.266376435855392,-0.7129855266637837,-0.7129909395513827,-9.267175177037569
1.839,-9.259391904211277,-0.713992813402541,-0.7139982249188241,-9.260189411502651
1.8399999999999999,-9.252417322323272,-0.7150004808269228,-0.7150058911565795,-9.253213598373812
1.841,-9.245452686324889,-0.716008526477217,-0.7160139358066108,-9.246247733795412
1.842,-9.238497992350853,-0.71701694789129,-0.7170223564084687,-9.239291813913159
1.843,-9.231553236537044,-0.7180257426046156,-0.7180311504993042,-9.232345834874048
1.8439999999999999,-9.224618415020423,-0.7190349081502695,-0.7190403156138798,-9.225409792826284
1.845,-9.217693523939,-0.7200444420589701,-0.7200498492846052,-9.218483683919258
1.846,-9.210778559431747,-0.7210543418590715,-0.721059749041522,-9.211567504303456
1.847,-9.203873517638563,-0.7220646050765878,-0.7220700124123371,-9.204661250130426
1.8479999999999999,-9.1969783947002,-0.7230752292352104,-0.7230806369224431,-9.197764917552687
1.849,-9.190093186758196,-0.7240862118563216,-0.7240916200949171,-9.1908785027237
1.85,-9.183217889954845,-0.7250975504590078,-0.7251029594505476,-9.184002001797793
1.851,-9.17635250043311,-0.726109242560077,-0.7261146525078455,-9.17713541093011
1.8519999999999999,-9.169497014336581,-0.7271212856740692,-0.7271266967830623,-9.170278726276536
1.853,-9.162651427809394,-0.7281336773132819,-0.7281390897902017,-9.163431943993656
1.854,-9.155815736996205,-0.7291464149877758,-0.7291518290410375,-9.156595060238688
1.855,-9.148989938042105,-0.7301594962053934,-0.730164912045125,-9.149768071169424
1.8559999999999999,-9.142174027092565,-0.7311729184717739,-0.7311783363098239,-9.142950972944169
1.857,-9.13536800029339,-0.7321866792903726,-0.7321920993403037,-9.136143761721682
1.858,-9.12857185379064,-0.7332007761624669,-0.7332061986395721,-9.12934643366112
1.859,-9.121785583730595,-0.7342152065871778,-0.7342206317084726,-9.12255898492198
1.8599999999999999,-9.115009186259673,-0.7352299680614898,-0.735235396045712,-9.115781411664031
1.861,-9.108242657524375,-0.7362450580802542,-0.7362504891478816,-9.109013710047265
1.862,-9.10148599367125,-0.7372604741362148,-0.7372659085094525,-9.102255876231826
1.863,-9.094739190846804,-0.7382762137200187,-0.738281651622804,-9.09550790637797
1.8639999999999999,-9.088002245197458,-0.7392922743202299,-0.7392977159782455,-9.08876979664598
1.865,-9.081275152869487,-0.7403086534233528,-0.7403140990640144,-9.082041543196134
1.866,-9.074557910008963,-0.7413253485138347,-0.7413307983663051,-9.075323142188623
1.867,-9.067850512761687,-0.7423423570740919,-0.7423478113692763,-9.068614589783504
1.8679999999999999,-9.061152957273142,-0.7433596765845175,-0.7433651355550739,-9.061915882140642
1.869,-9.054465239688428,-0.7443773045235056,-0.7443827684038385,-9.055227015419643
1.87,-9.0477873561522,-0.7453952383674572,-0.7454007073937235,-9.048547985779802
1.871,-9.041119302808621,-0.7464134755907967,-0.7464189500009106,-9.041878789380041
1.8719999999999999,-9.034461075801293,-0.7474320136660013,-0.7474374936996296,-9.03521942237885
1.873,-9.027812671273194,-0.7484508500635912,-0.7484563359621644,-9.028569880934231
1.874,-9.021174085366637,-0.7494699822521644,-0.7494754742588766,-9.02193016120363
1.875,-9.014545314223199,-0.750489407698406,-0.7504949060582146,-9.015300259343897
1.876,-9.007926353983658,-0.7515091238671062,-0.7515146288267306,-9.008680171511202
1.877,-9.001317200787947,-0.7525291282211688,-0.7525346400291062,-9.002069893860998
1.8780000000000001,-8.994717850775091,-0.7535494182216307,-0.7535549371281431,-8.995469422547952
1.879,-8.988128300083147,-0.7545699913276782,-0.754575517584807,-8.98887875372589
1.88,-8.981548544849144,-0.7555908449966644,-0.755596378858223,-8.982297883547732
1.881,-8.974978581209022,-0.7566119766841142,-0.7566175184056954,-8.97572680816544
1.8820000000000001,-8.968418405297594,-0.7576333838437512,-0.7576389336827304,-8.969165523729956
1.883,-8.96186801324846,-0.7586550639275083,-0.7586606221430432,-8.962614026391154
1.884,-8.955327401193964,-0.7596770143855425,-0.7596825812385757,-8.95607231229776
1.885,-8.948796565265132,-0.76069923266625,-0.7607048084195109,-8.949540377597314
1.8860000000000001,-8.942275501591629,-0.7617217162162786,-0.7617273011342901,-8.943018218436102
1.887,-8.935764206301673,-0.762744462480554,-0.7627500568296243,-8.936505830959105
1.888,-8.929262675521997,-0.76376746890228,-0.76377307295052,-8.930003211309923
1.889,-8.922770905377783,-0.7647907329229671,-0.764796346940278,-8.923510355630743
1.8900000000000001,-8.916288891992615,-0.7658142519824368,-0.7658198762405221,-8.91702726006226
1.891,-8.909816631488415,-0.7668380235188461,-0.7668436582912063,-8.910553920743636
1.892,-8.903354119985373,-0.7678620449686929,-0.767867690530637,-8.904090333812416
1.893,-8.896901353601907,-0.7688863137668468,-0.7688919703954805,-8.897636495404504
1.8940000000000001,-8.890458328454605,-0.7699108273465431,-0.7699164953207883,-8.891192401654077
1.895,-8.884025040658159,-0.7709355831394155,-0.7709412627399959,-8.884758048693545
1.896,-8.877601486325307,-0.7719605785755026,-0.7719662700849621,-8.878333432653486
1.897,-8.871187661566784,-0.7729858110832667,-0.7729915147859577,-8.871918549662581
1.8980000000000001,-8.864783562491262,-0.7740112780896113,-0.7740169942716999,-8.865513395847579
1.899,-8.858389185205288,-0.7750369770198862,-0.7750427059693579,-8.859117967333216
1.9,-8.852004525813234,-0.7760629052979164,-0.7760686473045758,-8.852732260242167
1.901,-8.845629580417233,-0.7770890603460001,-0.777094815701479,-8.846356270694992
1.9020000000000001,-8.839264345117133,-0.7781154395849478,-0.7781212085826954,-8.839989994810075
1.903,-8.832908816010432,-0.7791420404340753,-0.779147823369368,-8.833633428703568
1.904,-8.826562989192213,-0.7801688603112257,-0.7801746574811725,-8.827286568489335
1.905,-8.820226860755113,-0.7811958966327954,-0.7812017083363272,-8.820949410278887
1.9060000000000001,-8.813900426789239,-0.7822231468137304,-0.7822289733516152,-8.814621950181342
1.907,-8.807583683382134,-0.7832506082675577,-0.7832564499423977,-8.808304184303354
1.908,-8.8012766266187,-0.7842782784063917,-0.7842841355226213,-8.801996108749057
1.909,-8.794979252581163,-0.7853061546409511,-0.785312027504846,-8.795697719620014
1.9100000000000001,-8.788691557348997,-0.7863342343805767,-0.7863401233002508,-8.78940901301516
1.911,-8.782413536998883,-0.7873625150332428,-0.7873684203186528,-8.78312998503075
1.912,-8.77614518760465,-0.7883909940055777,-0.7883969159685185,-8.776860631760284
1.913,-8.769886505237208,-0.7894196687028694,-0.7894256076569882,-8.770600949294476
1.9140000000000001,-8.763637485964514,-0.7904485365290924,-0.7904544927898793,-8.764350933721177
1.915,-8.757398125851493,-0.7914775948869128,-0.7914835687717086,-8.758110581125337
1.916,-8.751168420960004,-0.7925068411777131,-0.7925128330057097,-8.75187988758893
1.917,-8.744948367348758,-0.7935362728015944,-0.7935422828938355,-8.745658849190912
1.9180000000000001,-8.738737961073294,-0.7945658871574068,-0.7945719158367908,-8.739447462007169
1.919,-8.732537198185907,-0.7955956816427512,-0.7956017292340336,-8.733245722110446
1.92,-8.726346074735586,-0.7966256536540038,-0.7966317204837978,-8.727053625570298
1.921,-8.720164586767979,-0.7976558005863267,-0.7976618869831047,-8.720871168453042
1.9220000000000002,-8.713992730325318,-0.7986861198336805,-0.7986922261277793,-8.714698346821697
1.923,-8.707830501446383,-0.799716608788847,-0.7997227353124647,-8.708535156735921
1.924,-8.701677896166428,-0.8007472648434415,-0.8007534119306391,-8.702381594251973
1.925,-8.695534910517145,-0.8017780853879177,-0.8017842533746282,-8.696237655422633
1.9260000000000002,-8.689401540526594,-0.8028090678116001,-0.8028152570356226,-8.690103336297181
1.927,-8.683277782219172,-0.8038402095026884,-0.8038464203036927,-8.683978632921312
1.928,-8.67716363161552,-0.8048715078482716,-0.8048777405677988,-8.677863541337096
1.929,-8.671059084732509,-0.8059029602343519,-0.8059092152158186,-8.671758057582919
1.9300000000000002,-8.664964137583167,-0.8069345640458445,-0.8069408416345434,-8.665662177693434
1.931,-8.658878786176627,-0.8079663166666142,-0.8079726172097099,-8.659575897699508
1.932,-8.65280302651807,-0.8089982154794663,-0.8090045393260075,-8.653499213628152
1.933,-8.646736854608681,-0.8100302578661847,-0.8100366053670993,-8.647432121502483
1.9340000000000002,-8.64068026644559,-0.8110624412075285,-0.8110688127156239,-8.64137461734167
1.935,-8.634633258021823,-0.8120947628832573,-0.8121011587532272,-8.635326697160874
1.936,-8.628595825326236,-0.8131272202721395,-0.8131336408605628,-8.629288356971198
1.937,-8.62256796434348,-0.8141598107519789,-0.8141662564173197,-8.623259592779625
1.9380000000000002,-8.616549671053935,-0.8151925316996155,-0.8151990028022276,-8.61724040058898
1.939,-8.610540941433673,-0.8162253804909496,-0.8162318773930746,-8.61123077639787
1.94,-8.60454177145438,-0.8172583545009537,-0.8172648775667257,-8.605230716200623
1.941,-8.598552157083327,-0.8182914511036887,-0.8182980006991336,-8.599240215987246
1.9420000000000002,-8.592572094283309,-0.8193246676723132,-0.8193312441653566,-8.59325927174337
1.943,-8.586601579012594,-0.8203580015791125,-0.8203646053395698,-8.587287879450194
1.944,-8.580640607224867,-0.8213914501954982,-0.821398081595083,-8.581326035084434
1.945,-8.574689174869187,-0.8224250108920275,-0.8224316703043566,-8.57537373461827
1.9460000000000002,-8.568747277889923,-0.8234586810384268,-0.8234653688390127,-8.569430974019298
1.947,-8.562814912226719,-0.8244924580035952,-0.8244991745698524,-8.563497749250477
1.948,-8.556892073814424,-0.8255263391556249,-0.8255330848668743,-8.557574056270068
1.949,-8.550978758583058,-0.8265603218618165,-0.8265670970992807,-8.551659891031596
1.9500000000000002,-8.545074962457752,-0.8275944034886888,-0.8276012086354976,-8.545755249483788
1.951,-8.539180681358692,-0.8286285814020039,-0.8286354168431952,-8.539860127570535
1.952,-8.533295911201083,-0.8296628529667706,-0.8296697190892905,-8.533974521230816
1.953,-8.527420647895084,-0.8306972155472667,-0.8307041127399715,-8.52809842639867
1.9540000000000002,-8.521554887345768,-0.8317316665070533,-0.8317385951607088,-8.522231839003142
1.955,-8.51569862545307,-0.8327662032089812,-0.8327731637162727,-8.516374754968222
1.956,-8.509851858111727,-0.8338008230152252,-0.8338078157707408,-8.510527170212804
1.957,-8.504014581211235,-0.8348355232872713,-0.8348425486875242,-8.504689080650621
1.9580000000000002,-8.49818679063581,-0.8358703013859543,-0.8358773598293744,-8.498860482190219
1.959,-8.492368482264322,-0.8369051546714689,-0.8369122465583978,-8.493041370734888
1.96,-8.486559651970252,-0.8379400805033728,-0.8379472062360748,-8.487231742182615
1.9609999999999999,-8.480760295621645,-0.8389750762406117,-0.8389822362232744,-8.481431592426036
1.962,-8.474970409081049,-0.8400101392415359,-0.840017333880264,-8.475640917352386
1.963,-8.469189988205493,-0.8410452668639024,-0.8410524965667286,-8.469859712843455
1.964,-8.463419028846404,-0.8420804564649069,-0.8420877216417841,-8.464087974775534
1.9649999999999999,-8.457657526849587,-0.843115705401185,-0.8431230064639905,-8.458325699019355
1.966,-8.45190547805516,-0.8441510110288292,-0.8441583483913713,-8.452572881440066
1.967,-8.446162878297507,-0.845186370703412,-0.8451937447814275,-8.446829517897157
1.968,-8.440429723405243,-0.8462217817799916,-0.8462291929911432,-8.441095604244433
1.9689999999999999,-8.434706009201149,-0.8472572416131305,-0.8472646903770109,-8.435371136329954
1.97,-8.42899173150213,-0.8482927475569102,-0.8483002342950424,-8.429656109995978
1.971,-8.423286886119179,-0.8493282969649413,-0.8493358221007863,-8.423950521078936
1.972,-8.417591468857314,-0.8503638871903884,-0.8503714511493344,-8.41825436540937
1.9729999999999999,-8.411905475515535,-0.8513995155859724,-0.8514071187953492,-8.412567638811876
1.974,-8.406228901886784,-0.8524351795039986,-0.8524428223930635,-8.406890337105075
1.975,-8.400561743757887,-0.8534708762963527,-0.8534785592963088,-8.401222456101557
1.976,-8.394903996909521,-0.8545066033145385,-0.85451432685852,-8.395563991607835
1.9769999999999999,-8.389255657116149,-0.8555423579096771,-0.8555501224327584,-8.389914939424294
1.978,-8.383616720145996,-0.8565781374325215,-0.8565859433717189,-8.384275295345146
