f_GHz,S11_dB,S21_dB,S12_dB,S22_dB
1.653,-10.31204747817072,-0.5722989410719682,-0.5723189692301928,-10.313491232052389
1.654,-10.305306096155572,-0.5730641349160472,-0.5730840565566508,-10.306748527693122
1.655,-10.298572392539608,-0.5738296856503964,-0.5738495005476422,-10.300013502479633
1.6560000000000001,-10.291846365574077,-0.5745955916395468,-0.5746152995750385,-10.293286154667536
1.657,-10.285128013517093,-0.5753618512447174,-0.5753814520074281,-10.286566482519406
1.658,-10.278417334633614,-0.5761284628238253,-0.5761479562101168,-10.279854484304732
1.659,-10.271714327195438,-0.5768954247314954,-0.5769148105451432,-10.273150158299929
1.6600000000000001,-10.265018989481176,-0.5776627353190695,-0.577682013371283,-10.266453502788318
1.661,-10.258331319776248,-0.5784303929346065,-0.5784495630440567,-10.259764516060098
1.662,-10.251651316372854,-0.5791983959228966,-0.5792174579157372,-10.25308319641235
1.663,-10.24497897756996,-0.5799667426254704,-0.5799856963353627,-10.246409542148998
1.6640000000000001,-10.238314301673288,-0.5807354313806019,-0.5807542766487329,-10.239743551580816
1.665,-10.2316572869953,-0.5815044605233259,-0.5815231971984329,-10.233085223025395
1.666,-10.225007931855174,-0.582273828385427,-0.5822924563238231,-10.226434554807133
1.667,-10.218366234578777,-0.5830435332954697,-0.5830620523610657,-10.219791545257216
1.6680000000000001,-10.211732193498676,-0.5838135735787887,-0.5838319836431107,-10.213156192713605
1.669,-10.205105806954096,-0.5845839475575112,-0.584602248499728,-10.206528495521015
1.67,-10.1984870732909,-0.5853546535505525,-0.5853728452574979,-10.1999084520309
1.671,-10.191875990861591,-0.5861256898736342,-0.5861437722398231,-10.193296060601426
1.6720000000000002,-10.185272558025284,-0.5868970548392813,-0.5869150277669437,-10.186691319597474
1.673,-10.178676773147679,-0.5876687467568472,-0.5876866101559298,-10.180094227390594
1.674,-10.172088634601046,-0.5884407639324953,-0.58845851772071,-10.17350478235901
1.675,-10.165508140764217,-0.5892131046692372,-0.5892307487720612,-10.166922982887591
1.6760000000000002,-10.158935290022546,-0.5899857672669193,-0.5900033016176235,-10.16034882736783
1.677,-10.152370080767914,-0.5907587500222377,-0.5907761745619117,-10.153782314197839
1.678,-10.145812511398681,-0.5915320512287485,-0.5915493659063203,-10.147223441782302
1.679,-10.139262580319697,-0.5923056691768722,-0.5923228739491253,-10.140672208532484
1.6800000000000002,-10.132720285942252,-0.5930796021539052,-0.5930966969855073,-10.134128612866197
1.681,-10.126185626684078,-0.5938538484440238,-0.593870833307538,-10.127592653207792
1.682,-10.119658600969315,-0.594628406328297,-0.5946452812042109,-10.121064327988112
1.683,-10.113139207228496,-0.5954032740846893,-0.5954200389614355,-10.1145436356445
1.6840000000000002,-10.106627443898525,-0.5961784499880763,-0.596195104862049,-10.108030574620768
1.685,-10.100123309422644,-0.5969539323102425,-0.596970477185818,-10.101525143367171
1.686,-10.093626802250444,-0.5977297193198995,-0.5977461542094653,-10.0950273403404
1.687,-10.0871379208378,-0.5985058092826899,-0.598522134206651,-10.08853716400354
1.6880000000000002,-10.080656663646879,-0.5992822004611944,-0.5992984154480069,-10.08205461282606
1.689,-10.074183029146106,-0.6000588911149389,-0.6000749962011225,-10.075579685283806
1.69,-10.067717015810153,-0.6008358795004096,-0.6008518747305729,-10.06911237985895
1.691,-10.0612586221199,-0.6016131638710542,-0.6016290492979087,-10.06265269503999
1.6920000000000002,-10.054807846562412,-0.6023907424772952,-0.6024065181616793,-10.056200629321715
1.693,-10.048364687630944,-0.6031686135665295,-0.6031842795774279,-10.049756181205185
1.694,-10.041929143824877,-0.6039467753831506,-0.6039623317977126,-10.043319349197725
1.695,-10.035501213649727,-0.6047252261685397,-0.6047406730721023,-10.036890131812864
1.6960000000000002,-10.029080895617108,-0.6055039641610916,-0.6055193016471967,-10.030468527570358
1.697,-10.022668188244703,-0.6062829875962141,-0.6062982157666226,-10.024054534996136
1.698,-10.016263090056249,-0.6070622947063291,-0.6070774136710527,-10.01764815262228
1.699,-10.009865599581516,-0.607841883720897,-0.6078568935982036,-10.011249378987007
1.7000000000000002,-10.003475715356267,-0.6086217528664131,-0.6086366537828556,-10.004858212634648
1.701,-9.997093435922247,-0.6094019003664198,-0.6094166924568535,-9.998474652115622
1.702,-9.990718759827153,-0.6101823244415153,-0.6101970078491114,-9.992098695986403
1.703,-9.984351685624604,-0.610963023309362,-0.6109775981856312,-9.985730342809495
1.704,-9.977992211874133,-0.6117439951846902,-0.6117584616895032,-9.979369591153432
1.705,-9.971640337141134,-0.6125252382793188,-0.6125395965809186,-9.973016439592715
1.706,-9.965296059996865,-0.6133067508021448,-0.6133210010771701,-9.966670886707828
1.7069999999999999,-9.958959379018403,-0.6140885309591715,-0.6141026733926737,-9.96033293108517
1.708,-9.952630292788617,-0.6148705769535022,-0.6148846117389601,-9.95400257131706
1.709,-9.946308799896162,-0.6156528869853598,-0.6156668143247037,-9.947679806001707
1.71,-9.93999489893543,-0.6164354592520797,-0.6164492793557106,-9.941364633743166
1.7109999999999999,-9.933688588506532,-0.6172182919481385,-0.6172320050349349,-9.93505705315134
1.712,-9.92738986721527,-0.6180013832651481,-0.6180149895624973,-9.928757062841918
1.713,-9.921098733673116,-0.6187847313918664,-0.6187982311356717,-9.922464661436386
1.714,-9.914815186497178,-0.619568334514212,-0.6195817279489136,-9.91617984756198
1.7149999999999999,-9.908539224310168,-0.6203521908152607,-0.6203654781938619,-9.909902619851652
1.716,-9.90227084574039,-0.6211362984752706,-0.6211494800593388,-9.903632976944062
1.717,-9.89601004942169,-0.6219206556716766,-0.6219337317313761,-9.897370917483537
1.718,-9.889756833993458,-0.6227052605791059,-0.6227182313932006,-9.89111644012005
1.7189999999999999,-9.883511198100564,-0.6234901113693796,-0.6235029772252653,-9.884869543509186
1.72,-9.877273140393356,-0.624275206211533,-0.6242879674052434,-9.87863022631212
1.721,-9.871042659527626,-0.6250605432718128,-0.6250732001080396,-9.872398487195595
1.722,-9.864819754164575,-0.6258461207136944,-0.6258586735058037,-9.866174324831867
1.7229999999999999,-9.858604422970785,-0.6266319366978806,-0.6266443857679302,-9.859957737898714
1.724,-9.852396664618194,-0.6274179893823204,-0.6274303350610768,-9.853748725079377
1.725,-9.846196477784067,-0.6282042769222111,-0.628216519549164,-9.847547285062543
1.726,-9.840003861150963,-0.6289907974700075,-0.6290029373933913,-9.841353416542322
1.7269999999999999,-9.833818813406705,-0.6297775491754365,-0.6297895867522364,-9.83516711821821
1.728,-9.82764133324435,-0.6305645301854976,-0.6305764657814741,-9.828988388795048
1.729,-9.82147141936216,-0.631351738644475,-0.6313635726341789,-9.822817226983025
1.73,-9.815309070463583,-0.6321391726939467,-0.6321509054607305,-9.81665363149762
1.7309999999999999,-9.809154285257197,-0.6329268304727931,-0.6329384624088347,-9.810497601059572
1.732,-9.803007062456704,-0.6337147101172045,-0.6337262416235143,-9.804349134394865
1.733,-9.796867400780885,-0.6345028097606925,-0.634514241247134,-9.798208230234701
1.734,-9.790735298953575,-0.6352911275340957,-0.635302459419397,-9.792074887315446
1.7349999999999999,-9.78461075570363,-0.6360796615655868,-0.6360908942773618,-9.785949104378615
1.736,-9.778493769764893,-0.6368684099806875,-0.6368795439554478,-9.779830880170842
1.737,-9.772384339876172,-0.6376573709022739,-0.6376684065854397,-9.773720213443845
1.738,-9.766282464781197,-0.6384465424505809,-0.6384574802965037,-9.767617102954398
1.7389999999999999,-9.760188143228595,-0.6392359227432188,-0.6392467632151924,-9.761521547464293
1.74,-9.75410137397185,-0.6400255098951769,-0.6400362534654531,-9.755433545740319
1.741,-9.748022155769284,-0.6408153020188345,-0.6408259491686323,-9.749353096554216
1.742,-9.74195048738402,-0.641605297223966,-0.6416158484434954,-9.743280198682664
1.7429999999999999,-9.73588636758394,-0.6423954936177563,-0.6424059494062296,-9.737214850907224
1.744,-9.729829795141656,-0.643185889304801,-0.6431962501704429,-9.731157052014327
1.745,-9.723780768834496,-0.6439764823871241,-0.6439867488471894,-9.725106800795235
1.746,-9.71773928744444,-0.6447672709641816,-0.6447774435449696,-9.719064096046013
1.7469999999999999,-9.711705349758105,-0.6455582531328705,-0.6455683323697348,-9.71302893656748
1.748,-9.70567895456672,-0.6463494269875363,-0.6463594134249093,-9.707001321165194
1.749,-9.699660100666067,-0.6471407906199884,-0.64715068481138,-9.700981248649413
1.75,-9.693648786856476,-0.6479323421195016,-0.6479421446275242,-9.694968717835064
1.751,-9.687645011942763,-0.6487240795728267,-0.6487337909692058,-9.688963727541699
1.752,-9.681648774734223,-0.6495160010642049,-0.6495256219297894,-9.682966276593477
1.7530000000000001,-9.675660074044574,-0.6503081046753666,-0.6503176356001472,-9.676976363819117
1.754,-9.669678908691935,-0.6511003884855487,-0.651109830068668,-9.67099398805188
1.755,-9.66370527749879,-0.6518928505715023,-0.6519022034212667,-9.66501914812951
1.756,-9.657739179291953,-0.6526854890074945,-0.652694753741391,-9.659051842894225
1.7570000000000001,-9.651780612902526,-0.6534783018653298,-0.6534874791100364,-9.653092071192669
1.758,-9.645829577165877,-0.6542712872143459,-0.6542803776057438,-9.647139831875887
1.759,-9.639886070921595,-0.6550644431214304,-0.6550734473046205,-9.641195123799275
1.76,-9.633950093013452,-0.6558577676510311,-0.6558666862803376,-9.635257945822561
1.7610000000000001,-9.628021642289387,-0.6566512588651539,-0.6566600926041523,-9.629328296809758
1.762,-9.622100717601453,-0.6574449148233902,-0.657453664344902,-9.623406175629142
1.763,-9.616187317805778,-0.6582387335829065,-0.658247399569022,-9.617491581153207
1.764,-9.61028144176254,-0.6590327131984652,-0.6590412963405555,-9.611584512258624
1.7650000000000001,-9.604383088335934,-0.6598268517224327,-0.6598353527211551,-9.605684967826225
1.766,-9.59849225639413,-0.6606211472047816,-0.6606295667700978,-9.599792946740951
1.767,-9.592608944809223,-0.6614155976931085,-0.6614239365442935,-9.593908447891819
1.768,-9.586733152457224,-0.6622102012326325,-0.6622184600982908,-9.588031470171886
1.7690000000000001,-9.580864878218005,-0.6630049558662167,-0.6630131354842881,-9.582162012478225
1.77,-9.57500412097527,-0.6637998596343702,-0.6638079607521383,-9.576300073711867
1.771,-9.569150879616517,-0.664594910575252,-0.6646029339493671,-9.570445652777781
1.772,-9.563305153032985,-0.6653901067246915,-0.6653980531211744,-9.56459874858483
1.7730000000000001,-9.557466940119648,-0.6661854461161908,-0.6661933163104411,-9.558759360045745
1.774,-9.551636239775158,-0.6669809267809345,-0.6669887215577432,-9.552927486077072
1.775,-9.545813050901808,-0.6677765467477979,-0.6677842669013649,-9.547103125599145
1.776,-9.539997372405495,-0.668572304043354,-0.6685799503772953,-9.541286277536043
1.7770000000000001,-9.53418920319569,-0.6693681966918945,-0.6693757700192459,-9.535476940815563
1.778,-9.528388542185391,-0.6701642227154193,-0.6701717238586586,-9.52967511436918
1.779,-9.522595388291101,-0.6709603801336672,-0.670967809924714,-9.52388079713199
1.78,-9.516809740432757,-0.6717566669641033,-0.6717640262443371,-9.518093988042706
1.7810000000000001,-9.511031597533732,-0.6725530812219476,-0.6725603708422128,-9.51231468604359
1.782,-9.505260958520765,-0.6733496209201711,-0.6733568417407877,-9.506542890080432
1.783,-9.499497822323953,-0.6741462840695094,-0.6741534369602882,-9.500778599102507
1.784,-9.493742187876675,-0.6749430686784703,-0.6749501545187184,-9.495021812062536
1.7850000000000001,-9.487994054115585,-0.6757399727533498,-0.6757469924318777,-9.48927252791665
1.786,-9.482253419980559,-0.676536994298227,-0.6765439487133628,-9.483530745624352
1.787,-9.476520284414661,-0.6773341313149923,-0.6773410213745895,-9.477796464148476
1.788,-9.4707946463641,-0.6781313818033351,-0.6781382084247825,-9.47206968245514
1.7890000000000001,-9.465076504778189,-0.6789287437607706,-0.678935507871002,-9.466350399513733
1.79,-9.459365858609317,-0.679726215182641,-0.6797329177181428,-9.460638614296846
1.791,-9.453662706812901,-0.6805237940621244,-0.6805304359689451,-9.454934325780254
1.792,-9.447967048347339,-0.6813214783902499,-0.681328060624008,-9.44923753294286
1.7930000000000001,-9.442278882173989,-0.6821192661558944,-0.6821257896817939,-9.443548234766677
1.794,-9.436598207257115,-0.6829171553458081,-0.682923621138636,-9.437866430236765
1.795,-9.430925022563853,-0.68371514394461,-0.6837215529887543,-9.43219211834121
1.796,-9.425259327064166,-0.6845132299348051,-0.6845195832242573,-9.426525298071072
1.7970000000000002,-9.419601119730812,-0.685311411296789,-0.6853177098351582,-9.420865968420355
1.798,-9.413950399539303,-0.686109686008861,-0.6861159308093744,-9.415214128385959
1.799,-9.40830716546785,-0.6869080520472279,-0.686914244132748,-9.409569776967642
1.8,-9.40267141649734,-0.6877065073860212,-0.6877126477890472,-9.403932913167985
1.8010000000000002,-9.397043151611285,-0.6885050499972973,-0.6885111397599751,-9.398303535992346
1.802,-9.391422369795796,-0.6893036778510568,-0.6893097180251866,-9.392681644448825
1.803,-9.385809070039524,-0.6901023889152427,-0.690108380562285,-9.38706723754821
1.804,-9.380203251333622,-0.6909011811557579,-0.6909071253468471,-9.381460314303956
1.8050000000000002,-9.374604912671723,-0.6917000525364692,-0.6917059503524136,-9.375860873732131
1.806,-9.369014053049874,-0.6924990010192239,-0.692504853550516,-9.37026891485138
1.807,-9.363430671466507,-0.6932980245638491,-0.6933038329106761,-9.364684436682886
1.808,-9.357854766922397,-0.6940971211281698,-0.6941028864004134,-9.359107438250314
1.8090000000000002,-9.352286338420626,-0.6948962886680082,-0.6949020119852616,-9.353537918579796
1.81,-9.346725384966534,-0.6956955251372112,-0.6957012076287733,-9.347975876699866
1.811,-9.341171905567672,-0.6964948284876326,-0.6965004712925271,-9.34242131164144
1.812,-9.335625899233774,-0.6972941966691714,-0.6972998009361447,-9.336874222437741
1.8130000000000002,-9.330087364976706,-0.6980936276297561,-0.6980991945172922,-9.331334608124301
1.814,-9.324556301810432,-0.698893119315376,-0.698898649991687,-9.325802467738892
1.815,-9.319032708750964,-0.6996926696700698,-0.699698165313124,-9.320277800321481
1.816,-9.313516584816314,-0.7004922766359458,-0.7004977384334614,-9.314760604914206
1.8170000000000002,-9.308007929026482,-0.7012919381531997,-0.701297367302647,-9.309250880561319
1.818,-9.302506740403377,-0.7020916521601045,-0.7020970498687228,-9.303748626309153
1.819,-9.29701301797079,-0.7028914165930351,-0.7028967840778251,-9.29825384120608
1.82,-9.291526760754357,-0.7036912293864674,-0.7036965678742164,-9.29276652430246
1.8210000000000002,-9.286047967781512,-0.7044910884729969,-0.7044963992002657,-9.287286674650604
1.822,-9.280576638081445,-0.7052909917833445,-0.7052962759964769,-9.281814291304741
1.823,-9.275112770685055,-0.7060909372463595,-0.7060961962014994,-9.276349373320954
1.824,-9.269656364624906,-0.7068909227890431,-0.7068961577521227,-9.270891919757155
1.8250000000000002,-9.2642074189352,-0.7076909463365386,-0.7076961585832996,-9.26544192967304
1.826,-9.25876593265172,-0.7084910058121612,-0.7084961966281466,-9.259999402130038
1.827,-9.253331904811779,-0.709291099137393,-0.709296269817959,-9.254564336191283
1.828,-9.247905334454197,-0.7100912242318969,-0.7100963760822182,-9.249136730921544
1.8290000000000002,-9.242486220619252,-0.7108913790135281,-0.7108965133485978,-9.243716585387213
1.83,-9.237074562348628,-0.7116915613983353,-0.7116966795429795,-9.238303898656248
1.831,-9.231670358685374,-0.7124917693005897,-0.712496872589453,-9.232898669798129
1.832,-9.226273608673871,-0.7132920006327687,-0.7132970904103366,-9.227500897883806
1.833,-9.220884311359777,-0.7140922533055776,-0.7140973309261791,-9.222110581985682
1.834,-9.215502465789987,-0.7148925252279692,-0.7148975920557703,-9.216727721177536
1.835,-9.210128071012592,-0.7156928143071338,-0.7156978717161498,-9.211352314534508
1.8359999999999999,-9.204761126076836,-0.7164931184485235,-0.7164981678226179,-9.205984361133048
1.837,-9.199401630033059,-0.7172934355558513,-0.7172984782887466,-9.200623860050847
1.838,-9.194049581932674,-0.7180937635311091,-0.7180988010263838,-9.19527081036684
1.839,-9.18870498082811,-0.718894100274573,-0.7188991339456656,-9.189925211161118
1.8399999999999999,-9.183367825772773,-0.7196944436848094,-0.719699474955029,-9.184587061514913
1.841,-9.178038115820994,-0.720494791658694,-0.7204998219612104,-9.179256360510536
1.842,-9.172715850027995,-0.7212951420914133,-0.7213001728692754,-9.173933107231349
1.843,-9.16740102744984,-0.7220954928764729,-0.7221005255826003,-9.168617300761706
1.8439999999999999,-9.162093647143392,-0.7228958419057147,-0.7229008780029058,-9.163308940186925
1.845,-9.156793708166264,-0.7236961870693184,-0.7237012280302529,-9.158008024593215
1.846,-9.15150120957678,-0.724496526255818,-0.7245015735630594,-9.152714553067668
1.847,-9.146216150433936,-0.725296857352103,-0.7253019124981009,-9.147428524698194
1.8479999999999999,-9.14093852979734,-0.7260971782434433,-0.7261022427305297,-9.142149938573477
1.849,-9.135668346727178,-0.7268974868134757,-0.7269025621538814,-9.136878793782936
1.85,-9.130405600284169,-0.7276977809442307,-0.727702868660077,-9.131615089416671
1.851,-9.125150289529522,-0.7284980585161387,-0.7285031601394399,-9.126358824565436
1.8519999999999999,-9.119902413524885,-0.7292983174080383,-0.7293034344807069,-9.12110999832058
1.853,-9.114661971332298,-0.7300985554971818,-0.730103689571032,-9.115868609773996
1.854,-9.10942896201416,-0.7308987706592517,-0.730903923295996,-9.1106346580181
1.855,-9.104203384633182,-0.7316989607683656,-0.731704133539618,-9.105408142145764
1.8559999999999999,-9.098985238252327,-0.7324991236970868,-0.7325043181843721,-9.100189061250285
1.857,-9.093774521934785,-0.7332992573164381,-0.7333044751111761,-9.09497741442532
1.858,-9.088571234743908,-0.7340993594959002,-0.7341046021994255,-9.089773200764878
1.859,-9.083375375743191,-0.7348994281034316,-0.7349046973269864,-9.084576419363232
1.8599999999999999,-9.078186943996197,-0.73569946100548,-0.7357047583702125,-9.079387069314906
1.861,-9.073005938566531,-0.7364994560669784,-0.7365047832039475,-9.074205149714608
1.862,-9.067832358517794,-0.7372994111513678,-0.737304769701545,-9.069030659657201
1.863,-9.062666202913537,-0.7380993241206013,-0.7381047157348726,-9.063863598237656
1.8639999999999999,-9.057507470817196,-0.7388991928351538,-0.7389046191743134,-9.058703964550988
1.865,-9.052356161292082,-0.7396990151540318,-0.7397044778887891,-9.053551757692235
1.866,-9.047212273401305,-0.740498788934786,-0.7405042897457604,-9.048406976756398
1.867,-9.042075806207748,-0.7412985120335136,-0.7413040526112452,-9.043269620838403
1.8679999999999999,-9.036946758774004,-0.7420981823048778,-0.7421037643498138,-9.038139689033047
1.869,-9.031825130162353,-0.7428977976021063,-0.7429034228246114,-9.03301718043496
1.87,-9.026710919434695,-0.7436973557770127,-0.7437030258973638,-9.027902094138557
1.871,-9.02160412565252,-0.7444968546799923,-0.7445025714283806,-9.022794429237996
1.8719999999999999,-9.016504747876843,-0.7452962921600468,-0.7453020572765798,-9.017694184827121
1.873,-9.011412785168186,-0.7460956660647848,-0.746101481299477,-9.012601359999428
1.874,-9.006328236586508,-0.7468949742404275,-0.746900841353212,-9.007515953848012
1.875,-9.00125110119118,-0.7476942145318306,-0.7477001352925484,-9.002437965465532
1.876,-8.996181378040912,-0.748493384782484,-0.7484993609708908,-8.997367393944147
1.877,-8.99111906619373,-0.7492924828345291,-0.7492985162402859,-8.992304238375489
1.8780000000000001,-8.986064164706931,-0.7500915065287556,-0.7500975989514347,-8.987248497850599
1.879,-8.98101667263702,-0.7508904537046247,-0.7508966069537114,-8.982200171459905
1.88,-8.975976589039677,-0.7516893222002738,-0.7516955380951534,-8.977159258293153
1.881,-8.970943912969709,-0.752488109852521,-0.7524943902224903,-8.972125757439368
1.8820000000000001,-8.965918643481,-0.7532868144968894,-0.7532931611811429,-8.96709966798681
1.883,-8.960900779626474,-0.7540854339675945,-0.7540918488152364,-8.962080989022935
1.884,-8.955890320458037,-0.7548839660975755,-0.7548904509676075,-8.957069719634337
1.885,-8.950887265026536,-0.7556824087184922,-0.755688965479812,-8.952065858906696
1.8860000000000001,-8.945891612381724,-0.7564807596607355,-0.7564873901921443,-8.947069405924768
1.887,-8.940903361572193,-0.7572790167534426,-0.7572857229436349,-8.94208035977229
1.888,-8.935922511645348,-0.758077177824506,-0.7580839615720654,-8.937098719531967
1.889,-8.930949061647347,-0.7588752407005719,-0.7588821039139808,-8.932124484285414
1.8900000000000001,-8.925983010623062,-0.7596732032070702,-0.7596801478046923,-8.927157653113113
1.891,-8.92102435761603,-0.7604710631682048,-0.7604780910782898,-8.922198225094364
1.892,-8.916073101668413,-0.7612688184069714,-0.7612759315676582,-8.917246199307243
1.893,-8.911129241820937,-0.7620664667451692,-0.7620736671044746,-8.912301574828547
1.8940000000000001,-8.906192777112865,-0.7628640060034091,-0.7628712955192252,-8.907364350733765
1.895,-8.90126370658194,-0.7636614340011189,-0.763668814641218,-8.902434526097009
1.896,-8.896342029264341,-0.7644587485565629,-0.7644662222985822,-8.897512099990985
1.897,-8.89142774419463,-0.7652559474868341,-0.7652635163182855,-8.892597071486941
1.8980000000000001,-8.886520850405724,-0.7660530286078859,-0.766060694526144,-8.88768943965462
1.899,-8.881621346928826,-0.7668499897345243,-0.7668577547468275,-8.882789203562215
1.9,-8.8767292327934,-0.7676468286804278,-0.7676546948038707,-8.877896362276319
1.901,-8.871844507027108,-0.7684435432581491,-0.7684515125196872,-8.873010914861885
1.9020000000000001,-8.866967168655776,-0.7692401312791374,-0.7692482057155652,-8.868132860382174
1.903,-8.862097216703338,-0.770036590553727,-0.7700447722116996,-8.863262197898715
1.904,-8.857234650191801,-0.7708329188911729,-0.7708412098271789,-8.858398926471251
1.905,-8.852379468141189,-0.7716291140996381,-0.7716375163800073,-8.853543045157696
1.9060000000000001,-8.847531669569497,-0.7724251739862129,-0.7724336896871182,-8.84869455301409
1.907,-8.842691253492657,-0.7732210963569303,-0.7732297275643669,-8.843853449094558
1.908,-8.837858218924477,-0.7740168790167655,-0.7740256278265546,-8.839019732451241
1.909,-8.833032564876603,-0.774812519769648,-0.7748213882874375,-8.834193402134279
1.9100000000000001,-8.82821429035847,-0.775608016418477,-0.7756170067597281,-8.829374457191756
1.911,-8.823403394377262,-0.7764033667651242,-0.7764124810551104,-8.824562896669637
1.912,-8.818599875937856,-0.7771985686104459,-0.7772078089842485,-8.819758719611734
1.913,-8.813803734042777,-0.7779936197542949,-0.7780029883567998,-8.814961925059668
1.9140000000000001,-8.809014967692166,-0.7787885179955287,-0.7787980169814152,-8.810172512052812
1.915,-8.804233575883721,-0.7795832611320154,-0.7795928926657607,-8.80539047962824
1.916,-8.799459557612646,-0.7803778469606513,-0.7803876132165123,-8.8006158268207
1.917,-8.794692911871621,-0.781172273277365,-0.7811821764393831,-8.795848552662541
1.9180000000000001,-8.789933637650748,-0.7819665378771241,-0.7819765801391144,-8.791088656183689
1.919,-8.7851817339375,-0.7827606385539564,-0.7827708221195067,-8.786336136411595
1.92,-8.780437199716681,-0.7835545731009461,-0.7835649001834055,-8.781590992371179
1.921,-8.775700033970379,-0.7843483393102492,-0.7843588121327298,-8.776853223084796
1.9220000000000002,-8.770970235677922,-0.7851419349731155,-0.7851525557684733,-8.772122827572185
1.923,-8.766247803815832,-0.7859353578798678,-0.7859461288907109,-8.767399804850418
1.924,-8.76153273735777,-0.7867286058199459,-0.7867395292986213,-8.762684153933868
1.925,-8.756825035274503,-0.7875216765818942,-0.7875327547904785,-8.75797587383414
1.9260000000000002,-8.75212469653385,-0.7883145679533766,-0.7883258031636803,-8.75327496356005
1.927,-8.747431720100641,-0.7891072777211926,-0.7891186722147374,-8.748581422117562
1.928,-8.742746104936668,-0.789899803671277,-0.7899113597393075,-8.743895248509748
1.929,-8.73806785000064,-0.7906921435887183,-0.7907038635321786,-8.739216441736735
1.9300000000000002,-8.733396954248132,-0.7914842952577629,-0.7914961813872977,-8.734545000795675
1.931,-8.728733416631558,-0.7922762564618248,-0.7922883110977758,-8.729880924680684
1.932,-8.724077236100099,-0.7930680249835041,-0.7930802504558918,-8.725224212382795
1.933,-8.719428411599676,-0.7938595986045818,-0.7938719972531108,-8.720574862889922
1.9340000000000002,-8.714786942072898,-0.7946509751060417,-0.7946635492800852,-8.715932875186818
1.935,-8.710152826459021,-0.7954421522680738,-0.795454904326668,-8.711298248255005
1.936,-8.705526063693894,-0.7962331278700898,-0.7962460601819249,-8.706670981072758
1.937,-8.700906652709916,-0.797023899690727,-0.7970370146341434,-8.702051072615033
1.9380000000000002,-8.696294592436002,-0.7978144655078576,-0.7978277654708343,-8.69743852185344
1.939,-8.691689881797522,-0.7986048230986067,-0.7986183104787545,-8.692833327756194
1.94,-8.687092519716265,-0.7993949702393499,-0.7994086474439059,-8.688235489288054
1.941,-8.682502505110378,-0.8001849047057346,-0.8001987741515505,-8.683645005410298
1.9420000000000002,-8.677919836894358,-0.8009746242726812,-0.800988688386217,-8.679061875080667
1.943,-8.673344513978961,-0.8017641267144016,-0.8017783879317124,-8.674486097253315
1.944,-8.668776535271187,-0.802553409804399,-0.8025678705711323,-8.669917670878778
1.945,-8.664215899674224,-0.8033424713154818,-0.8033571340868675,-8.66535659490391
1.9460000000000002,-8.659662606087405,-0.8041313090197727,-0.8041461762606164,-8.660802868271851
1.947,-8.655116653406164,-0.8049199206887232,-0.8049349948733937,-8.65625648992198
1.948,-8.650578040521985,-0.80570830409312,-0.8057235877055379,-8.651717458789859
1.949,-8.646046766322366,-0.8064964570030928,-0.8065119525367255,-8.647185773807202
1.9500000000000002,-8.641522829690768,-0.807284377188124,-0.8073000871459763,-8.642661433901818
1.951,-8.637006229506575,-0.8080720624170603,-0.8080879893116673,-8.638144437997576
1.952,-8.632496964645043,-0.8088595104581229,-0.8088756568115372,-8.633634785014353
1.953,-8.627995033977253,-0.809646719078917,-0.8096630874226969,-8.629132473867985
1.9540000000000002,-8.62350043637008,-0.8104336860464422,-0.8104502789216468,-8.624637503470234
1.955,-8.619013170686141,-0.8112204091270969,-0.811237229084274,-8.620149872728732
1.956,-8.614533235783737,-0.8120068860866947,-0.8120239356858717,-8.615669580546935
1.957,-8.610060630516836,-0.8127931146904706,-0.8128103965011453,-8.611196625824094
1.9580000000000002,-8.605595353734998,-0.8135790927030956,-0.8135966093042236,-8.606731007455192
1.959,-8.601137404283365,-0.814364817888673,-0.8143825718686613,-8.602272724330907
1.96,-8.59668678100258,-0.8151502880107675,-0.8151682819674593,-8.597821775337565
1.9609999999999999,-8.592243482728767,-0.8159355008324041,-0.8159537373730681,-8.593378159357094
1.962,-8.587807508293476,-0.8167204541160683,-0.8167389358573987,-8.588941875266988
1.963,-8.583378856523652,-0.817505145623739,-0.8175238751918313,-8.584512921940249
1.964,-8.57895752624157,-0.8182895731168804,-0.8183085531472261,-8.580091298245357
1.9649999999999999,-8.574543516264812,-0.8190737343564548,-0.8190929674939346,-8.575677003046208
1.966,-8.570136825406209,-0.8198576271029367,-0.8198771160018014,-8.571270035202085
1.967,-8.565737452473797,-0.8206412491163194,-0.8206609964401881,-8.56687039356761
1.968,-8.561345396270791,-0.8214245981561262,-0.8214446065779633,-8.562478076992692
1.9689999999999999,-8.556960655595521,-0.8222076719814162,-0.8222279441835378,-8.55809308432249
1.97,-8.552583229241385,-0.8229904683508051,-0.8230110070248441,-8.553715414397367
1.971,-8.548213115996834,-0.8237729850224569,-0.823793792869373,-8.549345066052842
1.972,-8.543850314645297,-0.8245552197541122,-0.8245762994841643,-8.544982038119558
1.9729999999999999,-8.539494823965155,-0.8253371703030822,-0.8253585246358307,-8.540626329423224
1.974,-8.535146642729694,-0.8261188344262695,-0.826140466090557,-8.536277938784574
1.975,-8.53080576970706,-0.8269002098801793,-0.8269221216141094,-8.531936865019329
1.976,-8.526472203660218,-0.8276812944209095,-0.8277034889718548,-8.527603106938153
1.9769999999999999,-8.522145943346901,-0.8284620858041907,-0.8284845659287647,-8.523276663346598
