freq_ghz,bare_zdiff_re,bare_zdiff_im,s1_zdiff_re,s1_zdiff_im,bare_branch_nf_db,s1_branch_nf_db,delta_nf_db,bare_branch_te_k,s1_branch_te_k,delta_te_k,bare_branch_zs_re,bare_branch_zs_im,s1_branch_zs_re,s1_branch_zs_im,nfmin_db
1.172,127.64162996784827,140.46097889122936,129.9833733192865,144.57036210366255,0.316278178417774,0.32175152492795595,0.005473346510181942,21.90749855700068,22.30083858477869,0.39334002777800947,63.82081498392414,70.23048944561468,64.99168665964325,72.28518105183127,0.21280232178939099
1.1728,128.36394508944772,140.57143195796772,130.71288326003787,144.67115514358366,0.3159668563792276,0.3214302418139025,0.0054633854346748945,21.885140410166844,22.277735994522306,0.3925955843554618,64.18197254472386,70.28571597898386,65.35644163001894,72.33557757179183,0.212722280541153
1.1736,129.0890722342756,140.6780010048478,131.44511929201752,144.76794212927453,0.3156580062526414,0.32111124968857596,0.005453243435934563,21.862961371733313,22.25479983378906,0.39183846205574824,64.5445361171378,70.3390005024239,65.72255964600876,72.38397106463727,0.2126422378177133
1.1744,129.81699882370103,140.78064117938584,132.18006688844287,144.8606783297283,0.31535160298036774,0.3207945243631877,0.005442921382819987,21.840959604476197,22.232028327126635,0.3910687226504379,64.90849941185051,70.39032058969292,66.09003344422143,72.43033916486415,0.21256219361901757
1.1752,130.5477117051009,140.87930739361795,132.91771093199475,144.9493188062088,0.3150476217330105,0.32048004187281964,0.005432420139809158,21.819133288371933,22.20941971594613,0.3902864275741962,65.27385585255045,70.43965369680897,66.45885546599737,72.4746594031044,0.21248214794501233
1.176,131.28119714295778,140.9739543292742,133.6580357061771,145.03381841801507,0.3147460379070635,0.3201677784740915,0.005421740567027988,21.797480620411832,22.186972258339367,0.3894916379275344,65.64059857147889,70.4869771646371,66.82901785308854,72.51690920900754,0.2124021007956413
1.1768,132.01744080993316,141.06453644315624,134.40102488666813,145.11413182845192,0.314446827122576,0.3198577106428625,0.0054108835202865135,21.775999814418736,22.164684228898995,0.3886844144802595,66.00872040496658,70.53226822157812,67.20051244333406,72.55706591422596,0.2123220521708511
1.1776,132.75642777791597,141.1510079727222,135.14666153266054,145.19021351101048,0.31414996522084626,0.31954981507196134,0.005399849851115079,21.75468910086615,22.14255391854089,0.38786481767474257,66.37821388895799,70.5755039863611,67.57333076633027,72.59510675550524,0.21224200207058727
1.1784,133.49814250905382,141.23332294188123,135.89492807820056,145.26201775576192,0.3138554282621435,0.31924406866893884,0.00538864040679532,21.733546726699615,22.120579634328475,0.38703290762886056,66.74907125452691,70.61666147094061,67.94746403910028,72.63100887788096,0.21216195049479547
1.1792,134.24256884676828,141.31143516700263,136.64580632352616,145.32949867596653,0.3135631925234602,0.31894044855385484,0.005377256030394628,21.712570955160587,22.098759699299784,0.3861887441391971,67.12128442338414,70.65571758350131,68.32290316176308,72.66474933798327,0.21208189744342126
1.18,134.98969000675686,141.3852982631416,137.39927742640884,145.39261021490216,0.31327323449629013,0.3186389320570954,0.005365697560805294,21.691760065612467,22.07709245229699,0.3853323866845244,67.49484500337843,70.6926491315708,68.69963871320442,72.69630510745108,0.21200184291641025
1.1808,135.73948856799115,141.45486565048535,138.15532189350645,145.45130615291438,0.31298553088443787,0.3183394967172064,0.005353965832768537,21.671112353369153,22.055576247797333,0.38446389442817974,67.86974428399557,70.72743282524267,69.07766094675323,72.72565307645719,0.21192178691370803
1.1816,136.4919464637064,141.52009056102207,138.91391957172567,145.50554011469072,0.3127000586018505,0.3180421202787665,0.005342061676915977,21.650626129525467,22.03420945574723,0.38358332622176405,68.2459732318532,70.76004528051104,69.45695978586284,72.75277005734536,0.21184172943526025
1.1824,137.24704497239628,141.5809260454378,139.67504963960462,145.55526557676396,0.312416794770483,0.3177467806902835,0.005329985919800495,21.63029972079028,22.012990461398193,0.38269074060791297,68.62352248619814,70.7904630227189,69.83752481980231,72.77763278838198,0.21176167048101335
1.1832,138.0047647088097,141.63732498024225,140.43869059871625,145.60043587524416,0.31213571671817686,0.3174534561021056,0.005317739383928766,21.61013146932085,21.9919176651442,0.3817861958233486,69.00238235440484,70.81866249012113,70.21934529935812,72.80021793762208,0.21168161005091113
1.184,138.76508561495683,141.6892400751278,141.20482026509757,145.64100421378464,0.3118568019765875,0.31716212486438256,0.005305322887795061,21.59011973256093,21.97098948236281,0.3808697498018816,69.38254280747842,70.8446200375639,70.60241013254878,72.82050210689232,0.21160154814490006
1.1848,139.52798695113202,141.73662388056474,141.97341576071295,145.67692367178387,0.3115800282791146,0.31687276552502874,0.00529273724591417,21.570262883079337,21.950204343256708,0.3799414601773705,69.76399347556601,70.86831194028237,70.98670788035648,72.83846183589193,0.21152148476292573
1.1856,140.29344728695114,141.77942879563508,142.7444535049513,145.70814721282525,0.3113053735588703,0.3165853568277226,0.005279983268852317,21.550559308411483,21.929560692698058,0.3790013842865747,70.14672364347557,70.88971439781754,71.37222675247565,72.85407360641263,0.21144141990493373
1.1864,141.06144449241674,141.81760707610894,143.5179092061675,145.73462769335836,0.31103281594666876,0.31629987770993123,0.0052670617632624706,21.5310074109027,21.909056990074937,0.378049579172238,70.53072224620837,70.90880353805447,71.75895460308375,72.86731384667918,0.21136135357086966
1.1872,141.83195572900948,141.85111084276576,144.29375785326894,145.756317871623,0.31076233376904316,0.3160163073009597,0.005253973531916534,21.51160560755376,21.88869170913974,0.3770861015859772,70.91597786450474,70.92555542138288,72.14687892663447,72.8781589358115,0.21128128576067906
1.188,142.6049574408128,141.8798920899625,145.07197370735543,145.77317041681937,0.3104939055462844,0.3157346249200188,0.005240719373734382,21.492352329868226,21.868463337859154,0.37611100799092867,71.3024787204064,70.93994604498126,72.53598685367771,72.88658520840968,0.21120121647430745
1.1888,143.38042534567955,141.9039026944532,145.85253029341794,145.78513791852663,0.3102275099905052,0.315454810074322,0.005227300083816833,21.473246023701794,21.848370378266445,0.375124354564651,71.69021267283978,70.9519513472266,72.92626514670897,72.89256895926331,0.21112114571170054
1.1896,144.1583344264401,141.9230944244612,146.635400392099,145.79217289637094,0.3099631260037253,0.31517684245720995,0.005213716453484674,21.45428514911345,21.828411346315914,0.37412619720246454,72.07916721322005,70.9615472122306,73.3177001960495,72.89608644818547,0.21104107347280468
