freq_ghz,s11_re,s11_im,s11_db,s12_re,s12_im,s12_db,s21_re,s21_im,s21_db,s22_re,s22_im,s22_db,zin1_re_ohm,zin1_im_ohm,zin2_re_ohm,zin2_im_ohm
1.6720000000000002,-0.1742312928865052,-0.3232957804865336,-8.700630519557063,0.006261097455362522,0.0010589933467091308,-43.94449229372269,0.006285380825990751,0.0010409668006625295,-43.915849716462034,-0.19127497274313,-0.344165240410013,-8.095679272288809,58.322684514665454,-43.59026724033939,54.953953575698684,-44.76696472692676
1.6728,-0.17531174403708563,-0.3235204028839984,-8.683824304350336,0.0062517118233905425,0.00105558192423666,-43.95793891197043,0.006276151410879472,0.0010374436000209785,-43.929057974171926,-0.19237159109228533,-0.34435395270142954,-8.080281619038878,58.18215841450425,-43.54177168649657,54.820312192166334,-44.71172146344399
1.6736,-0.1763942421612609,-0.323740383858577,-8.667078000536511,0.006242337099363776,0.0010522483777460592,-43.97137315790734,0.006266931849959975,0.0010339974710145635,-43.94225505991309,-0.19347005951226517,-0.344537909697617,-8.064940716201546,58.041963187676714,-43.49270337649942,54.687023430585725,-44.6559536917923
1.6743999999999999,-0.17747876605064514,-0.3239557163782333,-8.650391323063301,0.006232973685053195,0.0010489926405782384,-43.984794493802085,0.00625772251261143,0.0010306283644668352,-43.955440491661705,-0.19457035666014857,-0.34471710527723354,-8.049656310651855,57.9021004098174,-43.443066262215666,54.55408841041731,-44.59966520059725
1.6752,-0.17856529452194625,-0.3241663934945148,-8.633763988680146,0.006223621980205288,0.0010458146434995604,-43.998202378874396,0.006248523766163291,0.0010273362290809452,-43.96861378474418,-0.19567246122449553,-0.344891533395268,-8.0344281508055,57.76257161766885,-43.39286427950005,54.42150821703534,-44.54285975913568
1.6760000000000002,-0.1796538064169967,-0.3243724083418902,-8.61719571592911,0.006214282382524256,0.0010427143147399235,-44.01159626929641,0.00623933597588096,0.0010241210114776116,-43.98177445183194,-0.19677635192525297,-0.3450611880823054,-8.01925598661385,57.62337830954301,-43.342101347976154,54.289283902185176,-44.485541117193875
1.6768,-0.18074428060278114,-0.32457375413708783,-8.60068622513581,0.006204955287654637,0.0010396915800308941,-44.02497561819462,0.006230159504951824,0.0010209826562330429,-43.99492200293661,-0.19788200751365906,-0.3452260634437998,-8.004139569558909,57.48452194578055,-43.290781370824604,54.15741648443686,-44.42771300493185
1.6776,-0.18183669597145624,-0.32477042417844243,-8.58423523840033,0.006195641089164534,0.0010367463626437883,-44.03833987565173,0.006220994714471831,0.0010179211059168332,-44.008055945405154,-0.19898940677213897,-0.3453861536593519,-7.989078652648203,57.346003949207635,-43.23890823457833,54.02590694963607,-44.36937913275333
1.6784,-0.1829310314403645,-0.3249624118452426,-8.567842479588188,0.00618634017852922,0.0010338785834277842,-44.051688488709395,0.006211841963432424,0.0010149363011297632,-44.02117578391524,-0.20009852851419194,-0.34554145298199035,-7.974072990409768,57.20782570559088,-43.186485808924175,53.894756251352106,-44.31054319118149
1.6792,-0.18402726595204322,-0.32514971059708475,-8.551507674321307,0.006177052945115329,0.0010310881608480164,-44.06502090137079,0.006202701608708019,0.001012028180541621,-44.03428102047063,-0.20120935158427436,-0.3456919557374635,-7.959122338886947,57.06998856408959,-43.13351794651128,53.76396531132245,-44.25120885074072
1.6800000000000002,-0.18512537847422572,-0.32533231397323087,-8.53523054996901,0.006167779776165486,0.0010283750110236373,-44.078336554603894,0.0061935740050438,0.0010091966809289204,-44.04737115439701,-0.20232185485767612,-0.34583765632353164,-7.9442264556332685,56.93249383770597,-43.0800084827658,53.63353501989421,-44.19137976184332
1.6808,-0.1862253479998391,-0.32551021559196985,-8.51901083563903,0.006158521056783435,0.0010257390477658736,-44.09163488634502,0.006184459505044042,0.0010064417372125521,-44.060445682337686,-0.20343601724038857,-0.34597854920926885,-7.9293850997072655,56.79534280373257,-43.02596123571179,53.503466236462714,-44.13105955468237
1.6816,-0.18732715354699606,-0.32568340914998595,-8.502848262168515,0.006149277169919653,0.0010231801826160484,-44.10491533150272,0.006175358459160821,0.0010037632824954213,-44.0735040982496,-0.20455181766897043,-0.3461146289343689,-7.914598031667239,56.658536704197125,-42.97138000579858,53.373759789906224,-44.07025183912925
1.6824,-0.18843077415897896,-0.32585188842172735,-8.486742562115134,0.006140048496357413,0.0010206983248835736,-44.118177321962136,0.006166271215683147,0.0010011612480999436,-44.08654589339953,-0.20566923511040208,-0.34624589010845697,-7.899865013566078,56.52207674630555,-42.91626857573399,53.24441647901823,-44.00896020463695
1.6832,-0.18953618890422044,-0.32601564725878374,-8.47069346974813,0.0061308354146993775,0.0010182933816838891,-44.13142028658968,0.006157198120726539,0.000998635563605546,-44.09957055636049,-0.20678824856193811,-0.34637232741040785,-7.8851858089459785,56.38596410288165,-42.860630710323896,53.1154370729359,-43.947188220148334
1.6840000000000002,-0.19064337687627717,-0.32617467958926505,-8.454700721039444,0.006121638301354609,0.0010159652579763867,-44.14464365123821,0.006148139518222982,0.000996186156886028,-44.112577573008245,-0.20790883705095023,-0.3464939355876694,-7.870560182833205,56.250199912804476,-42.80447015631742,52.98682231156556,-43.88493943400951
1.6848,-0.19175231719379845,-0.3263289794171871,-8.438764053654847,0.0061124575305260866,0.0010137138566022545,-44.15784683875256,0.006139095749911352,0.0009938129541468821,-44.125566426518105,-0.20903097963476686,-0.3466107094555924,-7.85598790173281,56.11478528144323,-42.74779064225827,52.858572906004795,-43.82221737388817
1.6856,-0.19286298900049023,-0.32647854082185895,-8.422883206945121,0.0061032934741986275,0.0010115390783222798,-44.17102926897559,0.00613006715532818,0.0009915158799625014,-44.138536597361934,-0.21015465540050612,-0.3467226438967658,-7.8414687336233255,55.97972128108921,-42.69059587834134,52.73068953896112,-43.759025546696726
1.6864,-0.19397537146507324,-0.3266233579572784,-8.407057921937234,0.006094146502127356,0.001009440821854617,-44.18419035875453,0.006121054071798867,0.000989294857313324,-44.15148756330535,-0.21127984346490128,-0.34682973386035915,-7.827002447951466,55.84500895138494,-42.63288955627549,52.60317286516749,-43.695367438520464
1.6872,-0.1950894437812347,-0.32676342505152883,-8.391287941325599,0.006085016981826562,0.0010074189839124313,-44.197329521947985,0.006112056834429264,0.0009871498076228676,-44.16441879940521,-0.21240652297412269,-0.34693197436146833,-7.812588815626831,55.71064929975104,-42.57467534915148,52.47602351179438,-43.631246514550085
1.6880000000000002,-0.19620518516757532,-0.3268987364061827,-8.375573009463324,0.006075905278559013,0.001005473459241548,-44.21044616943321,0.0061030757760977125,0.000985080650794672,-44.17732977800721,-0.21353467310359087,-0.3470293604804704,-7.798227609016567,55.57664330180979,-42.51595691131569,52.34924207885873,-43.5666662190192
1.6888,-0.19732257486755198,-0.32702928639570905,-8.359912872353501,0.006066811755325773,0.0010036041406579707,-44.223539709114014,0.0060941112274474,0.0009830873052491483,-44.19021996874388,-0.2146642730577862,-0.3471218873623824,-7.783918601940057,55.44299190180617,-42.456737878248866,52.222829139629226,-43.50162997514604
1.6896,-0.19844159214941495,-0.32715506946688444,-8.34430727764056,0.006057736772856378,0.0010018109190853472,-44.236609545929014,0.006085163516879114,0.000981169687960322,-44.20308883853279,-0.21579530207005423,-0.3472095502162265,-7.769661569663554,55.30969601302594,-42.397021866450245,52.09678524102815,-43.4361411850796
1.6904,-0.19956221630613866,-0.32727608013821124,-8.328755974601604,0.00604868068959954,0.0010000936835923475,-44.249655081860496,0.006076232970544426,0.0009793277144924597,-44.215935851574926,-0.2169277394024006,-0.34729234431440265,-7.755456288894865,55.17675651821079,-42.33681247332712,51.97111090403031,-43.37020322985058
1.6912,-0.2006844266553488,-0.32739231299933813,-8.313258714137838,0.006039643861714204,0.0009984523214299676,-44.26267571594379,0.0060673199123392,0.0009775612990366056,-44.22876046935353,-0.21806156434528498,-0.34737026499206436,-7.741302537778008,55.044174269970746,-42.27611327708901,51.84580662405804,-43.30381946932581
1.6920000000000002,-0.2018082025392436,-0.32750376271048637,-8.297815248765989,0.006030626643061129,0.0009968867180687236,-44.275670844277,0.006058424663897518,0.0009758703544469971,-44.24156215063298,-0.2191967562174061,-0.3474433076465041,-7.727200095887859,54.91195009119358,-42.2149278366473,51.72087287137326,-43.23699324216762
1.6928,-0.20293352332450962,-0.3276104240018806,-8.282425332609812,0.006021629385194806,0.0009953967572357435,-44.2886398600315,0.006049547544585936,0.000974254792277346,-44.25434035145818,-0.22033329436548388,-0.3475114677365418,-7.713148744224831,54.78008477545128,-42.15325969151953,51.596310091465774,-43.169727865796766
1.6936,-0.20406036840223496,-0.3277122916731849,-8.267088721391563,0.006012652437355868,0.0009939823209517981,-44.30158215346278,0.006040688871498103,0.0009727145228170474,-44.26709452515415,-0.2214711581640358,-0.3475747407819212,-7.699148265209489,54.648579087403434,-42.091112361738524,51.47211870543819,-43.10202663635943
1.6944,-0.2051887171878153,-0.32780936059294125,-8.251805172423602,0.006003696146463855,0.0009926432895681905,-44.314497111922,0.006031848959449773,0.0009712494551272025,-44.27982412232592,-0.22261032701514522,-0.34763312236271143,-7.685198442677265,54.51743376319777,-42.02848934776613,51.34829911038783,-43.03389282869843
