freq_ghz,s11_re,s11_im,s11_db,zin_re_ohm,zin_im_ohm
1.4096,0.005876917897349433,0.25103317538985465,-12.002998016208506,89.12292119469261,47.75679018144623
1.4104,0.007015883624348334,0.2512630027686557,-11.994044368346904,89.29296935402999,47.8983692674653
1.4112,0.008152127378747103,0.25148440349818674,-11.985217707321302,89.46353640881956,48.03874238547015
1.412,0.009285608003511471,0.25169743666936367,-11.976517350217959,89.6346167404607,48.177908106456925
1.4128,0.010416284996627632,0.25190216117805364,-11.967942620049723,89.80620471185338,48.3158649915303
1.4136,0.011544118503250692,0.2520986357227029,-11.959492845759915,89.97829466701145,48.452611592494975
1.4144,0.012669069307930046,0.2522869188020537,-11.951167362224172,90.15088093068366,48.588146452448285
1.4152,0.013791098826903977,0.2524670687129464,-11.942965510250458,90.32395780798132,48.7224681063732
1.416,0.014910169100472354,0.2526391435482081,-11.934886636577142,90.49751958401404,48.855575081732766
1.4168,0.01602624278543946,0.25280320119462374,-11.926930093869426,90.67156052353256,48.98746589906534
1.4176,0.01713928314762983,0.2529592993309879,-11.919095240714094,90.84607487057863,49.11813907258044
1.4184,0.018249254054479812,0.25310749542623795,-11.911381441612669,91.021056848143,49.24759311075634
1.4192,0.01935611996769693,0.2532478467376635,-11.90378806697312,91.19650065782992,49.37582651693772
1.42,0.02045984593599583,0.25338041030919356,-11.896314493100125,91.37240047952966,49.50283778993521
1.4208,0.02156039758790301,0.2535052429697581,-11.888960102183965,91.54875047109815,49.62862542462534
1.4216,0.02265774112463285,0.25362240133172204,-11.881724282288243,91.72554476804379,49.753187912551645
1.4224,0.023751843313038007,0.25373194178939246,-11.874606427336232,91.90277748322211,49.87652374252717
1.4232,0.024842671478625435,0.2538339205175945,-11.86760593709624,92.08044270653724,49.99863140123736
1.424,0.025930193498648054,0.2539283934703167,-11.860722217165783,92.25853450465125,50.119509373844636
1.4248,0.027014377795262754,0.25401541637942276,-11.853954678954782,92.43704692070074,50.23915614459356
1.4256,0.02809519332875842,0.25409504475342987,-11.847302739667763,92.6159739740205,50.35757019741718
1.4264000000000001,0.029172609590855974,0.2541673338763505,-11.840765822285169,92.7953096598753,50.47475001654461
1.4272,0.030246596598072814,0.2542323388065974,-11.834343355543782,92.97504794919826,50.590694087109256
1.428,0.03131712488516042,0.25429011437595,-11.828034773916357,93.15518278833753,50.70540089575847
1.4288,0.03238416549860661,0.25434071518858076,-11.821839517590469,93.3357080988097,50.81886893126399
1.4296,0.033447689990205864,0.2543841956201406,-11.815757032446646,93.51661777706103,50.93109668513342
1.4304000000000001,0.03450767041069959,0.25442060981690146,-11.809786770035817,93.69790569423625,51.042082652222845
1.4312,0.03556407930347876,0.2544500116949549,-11.803928187556183,93.8795656959546,51.15182533135025
1.432,0.0366168896983576,0.25447245493946635,-11.798180747829388,94.06159160209367,51.26032322591022
1.4328,0.03766607510540997,0.254487993003982,-11.792543919276245,94.24397720658072,51.367574844489255
1.4336,0.03871160950887151,0.2544966791097892,-11.787017175891867,94.42671627719116,51.473578701482296
1.4344000000000001,0.03975346736110968,0.2544985662453268,-11.781599997220367,94.60980255535554,51.57833331771014
1.4352,0.04079162357665416,0.2544937071656472,-11.776291868329068,94.79322975597294,51.68183722103769
1.436,0.04182605352629574,0.2544821543919255,-11.77109227978235,94.97699156723328,51.78408894699322
1.4368,0.042856733031246014,0.254463960211018,-11.766000727615058,95.16108165044623,51.885087039388424
1.4376,0.0438836383573606,0.25443917667506655,-11.761016713305608,95.34549363987824,51.984830050939344
1.4384000000000001,0.04490674620942776,0.2544078556011483,-11.756139743748722,95.5302211425975,52.08331654388823
1.4392,0.04592603372551545,0.2543700485709708,-11.751369331227913,95.71525773832606,52.18054509062593
1.44,0.04694147847138429,0.2543258069306099,-11.746704993387663,95.90059697930032,52.27651427431555
1.4408,0.04795305843495927,0.25427518179028963,-11.742146253205386,96.08623239013887,52.371222689516166
1.4416,0.04896075202086265,0.25421822402420474,-11.737692638963155,96.27215746771817,52.46466894280784
1.4424000000000001,0.04996453804500989,0.25415498427038263,-11.733343684219227,96.45836568105656,52.55685165341711
1.4432,0.0509643957292616,0.25408551293058534,-11.729098927779408,96.64485047120506,52.647769453842976
1.444,0.05196030469613938,0.2540098601702488,-11.724957913668275,96.83160525114756,52.73742099048372
1.4448,0.052952244963597864,0.2539280759184614,-11.720920191100229,97.01862340570749,52.82580492426411
1.4456,0.053940196939855495,0.25384020986797795,-11.716985314450474,97.20589829146324,52.91291993126329
1.4464000000000001,0.0549241414182862,0.25374631147526927,-11.713152843225888,97.3934232366716,52.998764703343014
1.4472,0.055904059572364835,0.2536464299606078,-11.709422342035797,97.58119154119838,53.08333794877638
1.448,0.056879932950673805,0.2535406143081848,-11.705793380562744,97.76919647645843,53.16663839287693
1.4488,0.057851743471963694,0.2534289132662636,-11.702265533533147,97.95743128536233,53.24866477862821
1.4496,0.05881947342027051,0.25331137534736303,-11.698838380687985,98.14588918227184,53.329415867313465
1.4504000000000001,0.0597831054400911,0.2531880488284722,-11.695511506753459,98.33456335296374,53.40889043914561
1.4512,0.060742622531610134,0.2530589817512973,-11.692284501411631,98.523446954601,53.48708729389751
1.452,0.06169800804598591,0.25292422192253694,-11.689156959271127,98.71253311571299,53.564005251532336
1.4528,0.06264924568068797,0.2527838169141871,-11.686128479837798,98.90181493618336,53.63964315283404
1.4536,0.06359631947488852,0.25263781406387437,-11.68319866748551,99.09128548724597,53.713999860037646
1.4544000000000001,0.06453921380491007,0.25248626047521605,-11.68036713142692,99.2809378114899,53.78707425745995
1.4552,0.06547791337972232,0.2523292030182082,-11.677633485684336,99.47076492287181,53.85886525212969
1.456,0.06641240323649515,0.2521666883296385,-11.674997349060686,99.66075980673723,53.92937177441782
1.4568,0.06734266873620133,0.25199876281352535,-11.672458345110506,99.85091541984995,53.99859277866752
1.4576,0.06826869555927069,0.2518254726415814,-11.6700161021111,100.04122469042971,54.06652724382388
1.4584000000000001,0.06919046970129826,0.2516468637537009,-11.66767025303374,100.23168051819859,54.133174174063306
1.4592,0.0701079774687989,0.25146298185847027,-11.665420435515038,100.42227577443525,54.1985325994224
1.46,0.07102120547501622,0.2512738724337021,-11.66326629182839,100.61300330203836,54.262601576426576
1.4608,0.07193014063577868,0.25107958072699005,-11.66120746885557,100.80385591559798,54.32538018871788
1.4616,0.07283477016540485,0.2508801517562865,-11.659243618058483,100.99482640147531,54.386867547682336
1.4624000000000001,0.0737350815726602,0.2506756303104995,-11.657374395451033,101.1859075178916,54.44706279307659
1.4632,0.0746310626567585,0.2504660609501112,-11.655599461571171,101.37709199502487,54.5059650936536
1.464,0.07552270150341464,0.25025148800781505,-11.65391848145308,101.56837253511573,54.56357364778777
1.4648,0.07640998648094284,0.25003195558917235,-11.652331124599517,101.75974181258168,54.61988768409892
1.4656,0.07729290623640159,0.24980750757328768,-11.650837064954391,101.9511924741395,54.674906462075306
1.4664000000000001,0.07817144969178776,0.2495781876135012,-11.649435980875415,102.14271713893714,54.72862927269559
1.4672,0.07904560604027305,0.24934403913809938,-11.648127555107044,102.33430839869348,54.781055439049574
1.468,0.07991536474249014,0.24910510535104202,-11.646911474753509,102.52595881784728,54.83218431695777
1.4688,0.08078071552286108,0.24886142923270516,-11.645787431252135,102.71766093371463,54.88201529558946
1.4696,0.081641648365971,0.2486130535406412,-11.644755120346764,102.90940725665473,54.93054779807944
1.4704000000000002,0.08249815351298843,0.24836002081035272,-11.643814242061445,103.10119027024525,54.97778128214326
1.4712,0.08335022145812594,0.24810237335608207,-11.642964500674314,103.29300243146537,55.023715240690755
1.472,0.08419784294514783,0.24784015327161474,-11.642205604691654,103.4848361708886,55.06834920243787
1.4727999999999999,0.08504100896391839,0.24757340243109754,-11.641537266822189,103.67668389288352,55.11168273251689
1.4736,0.08587971074699421,0.24730216248986855,-11.640959203951626,103.86853797582374,55.15371543308442
1.4744000000000002,0.08671393976625755,0.24702647488530188,-11.640471137117341,104.06039077230648,55.194446943927694
1.4752,0.08754368772959253,0.24674638083766354,-11.640072791483352,104.25223460937998,55.233876943068616
1.476,0.08836894657760304,0.24646192135097977,-11.639763896315475,104.44406178877988,55.272005147365675
1.4768,0.08918970848037013,0.24617313721391765,-11.63954418495675,104.63586458717398,55.30883131311362
1.4776,0.09000596583425131,0.24588006900067572,-11.639413394803038,104.82763525641641,55.34435523664065
1.4784000000000002,0.09081771125871885,0.24558275707188687,-11.639371267278907,105.01936602380975,55.378576754903115
1.4792,0.09162493759323878,0.24528124157553044,-11.639417547813709,105.21104909237692,55.41149574607773
1.48,0.09242763789418952,0.24497556244785476,-11.639551985817922,105.40267664114148,55.44311213015102
1.4808,0.09322580543181815,0.2446657594143099,-11.639774334659698,105.59424082541655,55.47342586950601
1.4816,0.09401943368723616,0.24435187199048874,-11.640084351641693,105.78573377710269,55.50243696950585
1.4824,0.09480851634945246,0.24403393948307803,-11.640481797978083,105.97714760499471,55.530145479074626
1.4832,0.09559304731244622,0.2437120009908168,-11.640966438771878,106.16847439509742,55.55655149127498
1.484,0.09637302067227382,0.24338609540546438,-11.641538042992421,106.35970621094964,55.58165514388236
1.4848,0.09714843072421597,0.24305626141277503,-11.64219638345319,106.55083509395753,55.605456619956136
1.4856,0.09791927195995971,0.24272253749348072,-11.64294123678979,106.74185306373664,55.62795614840709
1.4864,0.09868553906481593,0.2423849619242815,-11.643772383438238,106.93275211846232,55.64915400456137
1.4872,0.09944722691497532,0.24204357277884184,-11.644689607613456,107.12352423522958,55.669050510720886
1.488,0.10020433057479654,0.24169840792879435,-11.645692697288034,107.31416137042102,55.68764603671963
